,0,1,2,3,4,5,6,7,8
[ 0  0  1  0  1  0 -1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1  0 -1 -1  0  1 -1  0],0.0,0.0,0.9999122710084114,0.0,0.0,0.0,0.0,0.0,-0.1
[ 1  1  0 -1  0  0  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1  0 -1 -1  1  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0  0  1  0 -1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  0  1 -1  0  1 -1],-0.029698029900000002,0.9999999999999996,0.0,-0.2591559572827069,0.0,0.0,-0.10818019000000001,0.0,0.0
[ 0 -1  0  1  1 -1  0  1 -1],-0.4439907685580175,0.0,0.0,0.0,0.0,0.0,-0.38557294610530557,0.0,0.0
[ 0  0  0  1  1 -1  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  1  0 -1  0  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1  0  0  1  0 -1 -1],0.0,0.0,0.0,-0.9110281457226819,-0.5024999622651902,0.0,-0.4116496106834768,0.0,0.0
[-1  1  1  0  0  1  0  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1  0  0  1  1 -1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0 -1 -1  1  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  0 -1 -1  1  0  1  0],0.0,0.0,-0.9951497635616258,0.0,0.0,0.0,-0.3492451006562744,0.0,-0.6848101684591812
[ 0  1  0 -1 -1  1  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  1 -1  1 -1  1 -1],-0.40162992592269714,-0.9037088024975847,-0.3185644514308238,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1 -1  1 -1  0  1  0],0.0,0.109,0.0,0.0,0.0,0.0,0.9999956451268174,0.0,-0.09
[-1  0  1  1 -1  0  1 -1  0],0.0,-0.47209939708901644,0.0,0.0,0.0,-0.8590200577367139,0.0,0.0,-0.49831415828616465
[-1  0  1  1 -1  1  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  1  0  0  0 -1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0 -1  0  1  1 -1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1  0  0  0  1  0 -1],0.0,-0.06436341,0.0,0.9999999999999996,-0.08657173889999999,0.0,0.0,-0.059049000000000004,0.0
[ 0 -1 -1  1  0 -1  0  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.9999999485545668,0.0,0.0
[ 0 -1 -1  1  0  0  0  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1 -1  1  1 -1  0  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  0 -1  1 -1  1  0  0],0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9999987515258388
[ 1 -1  0 -1  1 -1  1  1 -1],0.0,0.0,0.9988556294496104,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  0 -1  1  0  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  0 -1  1 -1  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0 -1  0  0  1  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  1 -1  0 -1  1  1 -1],0.0,0.0,0.0,0.0,0.9989981730065409,0.0,0.0,0.0,0.0
[ 1  0 -1  0 -1  0  1  1 -1],0.0,-0.17595639000000002,0.0,0.9999999999727623,0.0,0.0,0.0,0.0,0.0
[ 1  0  0  0 -1  0  1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1  0 -1  0  1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1 -1  0  1  1 -1  0],0.0,0.0,0.0,0.0,0.9994945115452656,0.0,0.0,0.0,0.0
[ 0  0  1 -1  0  1  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1 -1  1  1  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0 -1  0  1  0  1 -1  1],0.0,0.0,0.0,-0.34593297437944903,0.0,-0.1163553671684494,0.0,0.0,0.0
[ 1  1 -1  0 -1  0  1  0 -1],0.0,0.0,0.0,0.9999999994315645,0.0,0.0,0.0,-0.10595781,0.0
[ 1  1 -1 -1 -1  1  1  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989999999999994,0.0
[ 1  1 -1  0  0  0  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1  0 -1  1  1  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  0  1  0  0  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  0 -1  0 -1  1  1],-0.02593324726698835,-0.3212283564445833,0.0,-0.20146655223687931,0.0,-0.23004093935619052,0.0,0.0,0.0
[ 0  0  0  0 -1  1 -1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0 -1  0 -1  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  1  0 -1  1  0  0],0.9999999999999996,-0.1537367879169,0.0,0.0,0.0,0.0,0.0,-0.16561000000000003,0.0
[ 0  0 -1  1  0 -1  1 -1  1],0.9999823849993924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  1  0 -1  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1  1  0 -1  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  0  1  0  0  1 -1],-0.09,0.9999999999999996,0.0,-0.09430467210000001,0.0,0.0,-0.01603881,0.0,0.0
[ 0  1  1  0 -1 -1  0 -1  1],0.9995220670132249,0.0,0.0,0.0,0.0,0.0,-0.1981,0.0,0.0
[ 0 -1  0  0 -1  0  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  0  1 -1  0 -1  1  1],-0.40935034785031593,0.0,0.0,0.0,0.0,-0.4413659394967974,0.0,0.0,0.0
[ 0 -1  1  1 -1  0 -1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1  1  0 -1  1 -1  0],0.0,0.0,0.0,0.0,0.999998203017237,0.0,0.0,0.0,0.0
[-1  0  1  1  0  0  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1  1  0 -1  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1 -1  1  1 -1 -1  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998999999834844,0.0
[ 0 -1  1  1 -1  0  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  1  1 -1 -1  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  1  0  0 -1  0  1],-0.33220263437866776,-0.20106396587577896,0.0,0.0,0.0,-0.2772675574820177,0.0,-0.1174864565546854,0.0
[ 1  0 -1  1  0  0 -1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0  0  0 -1  1  0 -1],-0.1748737651872369,0.0,0.0,-0.230666899326006,-0.15733588343785626,0.0,0.0,-0.2940952341300582,0.0
[ 0  1  0  1  0 -1  1 -1 -1],0.9999999840944642,0.0,0.0,0.0,-0.00999,0.0,0.0,0.0,0.0
[ 0  1  1  1  0 -1  1 -1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  0  0 -1  1  0  0  1],0.0,0.0,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  0 -1 -1  1  0  1  1],0.0,0.0,0.9999977718153713,0.0,0.0,0.0,0.1981,0.0,0.0
[-1  0  0  0 -1  1  0  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  1  0 -1  1  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  0  0  1  1  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1  0  1  1  1 -1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1  0  1 -1  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1 -1  1 -1  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1  1 -1  1  0  0 -1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1 -1  0  0  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1 -1  0  0  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  0  1 -1  1  1 -1  0],0.0,-0.49318119921939346,-0.965712772180354,0.0,0.0,0.0,0.0,0.0,-0.2954134166517128
[ 0  0  0  0  0 -1 -1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0  1 -1 -1 -1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1 -1  0  0  0 -1  1  1],0.0,0.0,0.0,-0.01,0.9993662276916734,-0.009000000000000001,0.0,0.0,0.0
[ 1 -1 -1  0  1  0 -1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0 -1  0  0  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0 -1 -1  0  1 -1  1],-0.2706339734326399,0.0,-0.32457177641093166,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  1 -1  1  0 -1  0 -1],0.8345892403009711,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0
[ 1  1  1 -1  1  0 -1  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1 -1  0  0  1 -1  0  1],0.0,0.0,0.0,-0.0099,0.9999993430006016,0.0,0.0,-0.008100000000000001,0.0
[ 1 -1  0  0  0  1 -1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1 -1  0  1  1 -1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1  0  0  0  0  0 -1],0.0,0.0,0.0,-0.1431912215438703,0.0,-0.3171104616753478,-0.23617337588572185,-0.2557137524665625,0.0
[-1  1  1  0  1  1  0 -1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1 -1  0  0  1  1 -1  1  0],0.0,0.0,-0.109,0.9968031950229057,0.0,0.0,0.0,0.0,-0.0199
[-1 -1  0  0  1  1  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1 -1  1  0 -1  1  0  1],0.0,0.0,0.0,0.0,-0.0199,0.0,0.0,0.9899007780103812,0.0
[ 0 -1 -1  1  1 -1  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1 -1 -1  0  1 -1  1  1],0.0,0.0,0.0,0.0,0.9989999303549966,0.0,0.0,0.0,0.0
[ 1  0 -1 -1  0  1 -1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  0  0  0 -1  0  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.0,0.0
[-1  0  1  0  0 -1 -1  1  1],0.0,-0.2795505283961666,0.0,0.0,-0.3670712781017635,0.0,0.0,0.0,0.0
[-1  0  1  0  0 -1  0  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1  0  0 -1 -1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  0 -1 -1  1  1  0  1],0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.9963334374547181,0.0
[ 1 -1 -1 -1 -1  1  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989999996810497,0.0
[ 1 -1  0 -1 -1  1  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  0 -1 -1  1  1  0],0.0,-0.005903730888258509,-0.081,0.0,0.0,0.0,0.0,0.0,0.9999999999999996
[ 0  0  1 -1 -1  0  0  0  1],-0.1671737941955349,-0.19532749234221364,0.0,0.0,0.0,0.9999999999999996,-0.0009,-0.1816561,0.0
[ 0  0  1 -1 -1  0  0  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1 -1 -1  0  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  0 -1  1  1  1 -1],0.0,-0.33466515228073884,0.0,-0.3106219740945862,0.0,0.0,0.0,0.0,0.0
[ 1 -1  1  0 -1  0  1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1 -1  1  0  1  0  0 -1],0.0,0.0,0.0,0.0,0.9999999670105834,0.0,-0.181,0.0,0.0
[-1  1  0  1  0  1  0  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1 -1  0  0 -1  0  1  1],0.0,0.0,0.0,0.0,0.9996874475520469,0.0,0.1009,0.0,0.0
[-1  1 -1  0  0  1  1  0 -1],0.0,0.0,0.0,-0.14211178884433,0.0,0.0,0.0,-0.20396311951173027,0.0
[ 0  1 -1  0 -1  0  0  1  0],-0.18176501150849905,0.0,0.0,-0.34582051847258555,0.0,-0.3990683622427158,0.0,0.0,-0.16226029075622578
[-1  1  1  1  0 -1  0 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1  1  0 -1  1 -1 -1],0.0,0.0,0.0,0.0,0.99899042765618,0.0,0.0,0.0,0.0
[-1  1  1  1  0 -1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1  1  0 -1  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1  0 -1 -1  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999894324048663,0.0
[-1  0  1  0  0 -1  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1  1 -1 -1  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1  0  0 -1  1  0 -1 -1],0.0,0.0,0.9999999999831922,-0.0199,0.0,0.0,0.0,0.0,0.0
[ 1  1  0  0  0  1  0 -1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1  0  1 -1  1  0 -1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  0 -1 -1  1  1  0],-0.0199,0.0,0.0,-0.10611738810000002,0.0,0.0,0.0,0.0,0.9999985222871994
[ 0  1 -1  0 -1  0  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  1 -1 -1  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1 -1  0  1  0 -1  0  1],0.0,0.0,0.0,0.0,0.0,-0.0089892198710109,0.0,0.9999999998400022,0.0
[-1  1 -1  0  1  0  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1 -1  0  1  1 -1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1  0  0 -1  0  0 -1  0],0.0,0.0,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1  0  0 -1 -1  1 -1  0],0.0,0.0,0.9974519640881492,0.1,0.0,0.0,0.0,0.0,-0.1
[ 1  1  1  0 -1 -1  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  0 -1  0  0  0  1  1],0.0,-0.181,-0.006411812258218444,0.0,-0.17150198242116882,-0.06561,0.9999999999999996,0.0,0.0
[-1  0 -1 -1  0  1  0  1  1],0.0,-0.029671298999999998,0.0,0.0,-0.01,0.0,0.9992348215276995,0.0,0.0
[-1  0  0 -1  0  1  0  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0  0  0 -1 -1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  0  0  1 -1 -1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999835472906128
[ 1 -1  0  1  1 -1 -1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1  0  1  0  0 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996
[ 0  1 -1 -1 -1  1  0  0  1],-0.6323812021064857,0.0,0.0,0.0,0.0,0.0,0.0,-0.5592105740661698,0.0
[ 0  1 -1  0 -1  1  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1 -1 -1  1  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  1  1  0  1 -1  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  0 -1  0  1  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1 -1  0  0  1  0  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  1  0  1  0 -1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1  1  0  1 -1 -1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  1 -1  1  1 -1  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  1 -1 -1  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  1 -1 -1  1  1 -1],0.9945569060860042,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  1 -1 -1  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0  1 -1 -1  1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1 -1  0  0  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1 -1  0  1  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1 -1  0  1  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1 -1  0  1  1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  0  0  0  1  1 -1  0],-0.2950420952476107,0.0,-0.35380995547037924,-0.2515751295434809,0.0,0.0,0.0,0.0,-0.12577940809241234
[ 0 -1  1  0  0  1  1 -1 -1],-0.197559,0.0,0.0,-0.016119,0.9999993723239923,0.0,0.0,0.0,0.0
[-1 -1  1  1 -1 -1  0  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.9989999999999994,0.0,0.0
[ 0  0 -1  1  0  1 -1 -1  1],-0.1,0.0,0.0,0.0,0.9998032117294133,0.0,0.0,0.0,0.0
[ 0  0 -1  1  0  1 -1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  1  1  1 -1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1  1 -1  0  0  0  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1 -1 -1  1  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1 -1 -1  1  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0 -1  0 -1  0  0  1],-0.26777997208006704,0.0,-0.14218446990970696,0.0,0.0,0.0,-0.23721448128265715,-0.15462082742322075,0.0
[-1  1  1 -1  0 -1  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1 -1  0  0  1 -1  1  0],0.0,0.0,0.0,-0.33731784821036476,0.0,0.0,0.0,0.0,-0.2204901708329869
[ 1 -1 -1  1  0  1 -1  1 -1],0.0,0.0,0.0,0.0,0.9989999953006785,0.0,0.0,0.0,0.0
[ 1 -1 -1  1  0  1 -1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  1 -1  1  0  0 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.0,0.0
[ 1  0  1 -1  1  0  0 -1 -1],0.0,0.11791,0.0,0.0,0.0,-0.1,0.9757979011715446,0.0,0.0
[ 0  0  1 -1  1  0  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  1 -1  1  0  0 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  1 -1  1  0  1 -1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  1 -1 -1  0  1  0],-0.9976389349176439,0.0,0.0,0.0,0.0,0.0,-0.6315283481837433,0.0,-0.5182432901043342
[ 0  1 -1  1 -1  0  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1  1 -1 -1  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  1  0 -1 -1  1  0  0],-0.1353809488083533,-0.18949531227129807,0.0,0.0,0.0,0.0,0.0,-0.28317292720729337,-0.18682574188946965
[ 0  1  1  0 -1 -1  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1 -1  0 -1  0  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0  0  0 -1 -1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  1  0 -1 -1  0  1],-0.3161651411459391,0.0,0.0,0.0,0.0,0.0,0.0,-0.28189528614194254,0.0
[ 0  1 -1  1  1 -1 -1 -1  1],0.9989999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  1  1 -1 -1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  1  0 -1 -1  0  0  0],0.9999999999999996,0.0,0.0,0.0,0.0,0.0,-0.1,-0.0078515624781,-0.25561
[ 0  1  1  1 -1 -1 -1  0  0],0.9999999995406216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1  1  1 -1 -1 -1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1  1 -1  1 -1  0  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  1 -1 -1  0  0 -1  1],0.0,0.001,0.0,0.0,0.0,0.9096746415312716,0.0,0.0,0.0
[ 1 -1  0  0 -1  1  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  0  1 -1  1  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1 -1  1  0  1  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1  0  0  0  0 -1  0 -1],0.0,0.0,0.9999999999999996,-0.09,-0.2629,-0.1980919,0.0,0.0,0.0
[-1  1 -1 -1  1  0  0  0  1],0.0,0.0,0.0,0.0,0.0,-0.008991,0.0,0.9999999062030052,0.0
[ 1  0 -1  1  0 -1 -1  1  0],0.0,-0.9678063439219259,0.0,0.0,-0.304220914592079,0.0,0.0,0.0,-0.5237695381062374
[ 1  0 -1  1  0  0 -1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1  1  0 -1 -1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  0 -1  1  1  0  0  0],0.0,-0.2698175420105016,-0.31405829301386556,0.0,0.0,0.0,0.0,-0.33602785035905974,-0.21036961589378267
[-1  0  0 -1  1  1  1 -1  0],0.0,0.0,0.9999999950313667,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1 -1  1  0  0  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.0,0.0
[ 0  1 -1  1  0  0  0  0 -1],-0.15033209871534775,0.0,0.0,0.0,-0.17555124671001454,0.0,-0.14533957269002945,-0.2616470539877663,0.0
[ 1 -1  1  0  0 -1  0 -1  1],0.0,0.0,0.0,-0.01197901,0.9997586614791721,0.0,-0.0099,0.0,0.0
[ 1 -1  1  1  0 -1 -1 -1  1],0.0,0.0,0.0,0.0,0.9989928869477126,0.0,0.0,0.0,0.0
[ 1 -1  1  1  0 -1  0 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1 -1 -1  0  0  0  1  1],0.0,0.0,0.0,0.0,0.996619066464973,0.0,0.0,0.0,0.0
[-1  1 -1 -1  1  0  0  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1 -1  0  1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1 -1  0  1  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1 -1  0  0  1 -1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1 -1  0  1  0  0  1  1 -1],0.0,0.0,-0.5298296865413545,0.0,-0.6493746168993453,-0.9613231613379895,0.0,0.0,0.0
[-1 -1  0  1  0  0  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1 -1  0  1  0  1  1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1 -1  0  0  1  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  0  0  1  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  0  1  1  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0  0  0  1  0 -1 -1],-0.17440940256594636,0.0,-0.2103569353569925,-0.22138292790265227,-0.26563863925722764,0.0,0.0,0.0,0.0
